"_defaultColorIndex","dimensionality (d-D)","id","log-likelihood","name"
"15","-80.2464599609375","uynq0x0y","9103.5625","svhn_vs_cifar10_test_reduplicated"
"15","-8.901561737060547","uynq0x0y","8450.51171875","svhn_vs_cifar10_test_reduplicated"
"15","-12.503676414489746","uynq0x0y","8411.1669921875","svhn_vs_cifar10_test_reduplicated"
"15","39.32569885253906","uynq0x0y","6986.4609375","svhn_vs_cifar10_test_reduplicated"
"15","0.8757224678993225","uynq0x0y","9483.48046875","svhn_vs_cifar10_test_reduplicated"
"15","16.421110153198242","uynq0x0y","7361.66943359375","svhn_vs_cifar10_test_reduplicated"
"15","-72.08903503417969","uynq0x0y","8651.38671875","svhn_vs_cifar10_test_reduplicated"
"15","-20.366241455078125","uynq0x0y","8851.822265625","svhn_vs_cifar10_test_reduplicated"
"15","3.460331439971924","uynq0x0y","6403.4033203125","svhn_vs_cifar10_test_reduplicated"
"15","-14.649177551269531","uynq0x0y","8945.228515625","svhn_vs_cifar10_test_reduplicated"
"15","-196.62547302246094","uynq0x0y","5077.068359375","svhn_vs_cifar10_test_reduplicated"
"15","5.340437889099121","uynq0x0y","7531.125","svhn_vs_cifar10_test_reduplicated"
"15","-149.88156127929688","uynq0x0y","7171.419921875","svhn_vs_cifar10_test_reduplicated"
"15","-32.24592208862305","uynq0x0y","10526.66796875","svhn_vs_cifar10_test_reduplicated"
"15","21.734819412231445","uynq0x0y","7661.62646484375","svhn_vs_cifar10_test_reduplicated"
"14","-29.9576358795166","h4mh20yd","12370.166015625","svhn_vs_svhn_test_imperiled"
"14","-136.43658447265625","h4mh20yd","12534.85546875","svhn_vs_svhn_test_imperiled"
"14","-79.52410888671875","h4mh20yd","12113.8564453125","svhn_vs_svhn_test_imperiled"
"14","-80.09999084472656","h4mh20yd","12219.802734375","svhn_vs_svhn_test_imperiled"
"14","-252.30897521972656","h4mh20yd","13783.357421875","svhn_vs_svhn_test_imperiled"
"14","-233.4659423828125","h4mh20yd","13555.9921875","svhn_vs_svhn_test_imperiled"
"14","-47.74650573730469","h4mh20yd","12415.2724609375","svhn_vs_svhn_test_imperiled"
"14","-113.7071304321289","h4mh20yd","12744.86328125","svhn_vs_svhn_test_imperiled"
"14","-176.61929321289062","h4mh20yd","12851.58203125","svhn_vs_svhn_test_imperiled"
"14","-80.39025115966797","h4mh20yd","12246.6640625","svhn_vs_svhn_test_imperiled"
"14","-91.79436492919922","h4mh20yd","12365.7421875","svhn_vs_svhn_test_imperiled"
"14","-67.45415496826172","h4mh20yd","12900.7666015625","svhn_vs_svhn_test_imperiled"
"14","-85.67539978027344","h4mh20yd","13059.49609375","svhn_vs_svhn_test_imperiled"
"14","-306.5225830078125","h4mh20yd","13740.02734375","svhn_vs_svhn_test_imperiled"
"14","-186.57296752929688","h4mh20yd","13226.0283203125","svhn_vs_svhn_test_imperiled"
