"_defaultColorIndex","id","lineKey","lineVal","name","step"
"7","l9fchrn4","convolution-std","3637.7702116370597","emnist_vs_emnist_test_dermatophone","-15.3781512605042"
"7","l9fchrn4","convolution-std","3632.961957523493","emnist_vs_emnist_test_dermatophone","-15.168067226890756"
"7","l9fchrn4","convolution-std","3628.102482141635","emnist_vs_emnist_test_dermatophone","-14.957983193277311"
"7","l9fchrn4","convolution-std","3623.190587306409","emnist_vs_emnist_test_dermatophone","-14.747899159663866"
"7","l9fchrn4","convolution-std","3618.2252710639195","emnist_vs_emnist_test_dermatophone","-14.53781512605042"
"7","l9fchrn4","convolution-std","3613.2054474918955","emnist_vs_emnist_test_dermatophone","-14.327731092436974"
"7","l9fchrn4","convolution-std","3608.1301025839516","emnist_vs_emnist_test_dermatophone","-14.117647058823529"
"7","l9fchrn4","convolution-std","3602.998148267518","emnist_vs_emnist_test_dermatophone","-13.907563025210084"
"7","l9fchrn4","convolution-std","3597.8086905764567","emnist_vs_emnist_test_dermatophone","-13.69747899159664"
"7","l9fchrn4","convolution-std","3592.5607068343365","emnist_vs_emnist_test_dermatophone","-13.487394957983193"
"7","l9fchrn4","convolution-std","3587.253386542494","emnist_vs_emnist_test_dermatophone","-13.277310924369747"
"7","l9fchrn4","convolution-std","3581.885876354437","emnist_vs_emnist_test_dermatophone","-13.067226890756302"
"7","l9fchrn4","convolution-std","3576.457481458253","emnist_vs_emnist_test_dermatophone","-12.857142857142858"
"7","l9fchrn4","convolution-std","3570.9677174809954","emnist_vs_emnist_test_dermatophone","-12.647058823529411"
"7","l9fchrn4","convolution-std","3565.4161450515076","emnist_vs_emnist_test_dermatophone","-12.436974789915967"
"7","l9fchrn4","convolution-std","3559.802703631385","emnist_vs_emnist_test_dermatophone","-12.22689075630252"
"7","l9fchrn4","convolution-std","3554.1275727907905","emnist_vs_emnist_test_dermatophone","-12.016806722689076"
"7","l9fchrn4","convolution-std","3548.391344522235","emnist_vs_emnist_test_dermatophone","-11.806722689075631"
"7","l9fchrn4","convolution-std","3542.5951123035647","emnist_vs_emnist_test_dermatophone","-11.596638655462185"
"7","l9fchrn4","convolution-std","3536.740524016339","emnist_vs_emnist_test_dermatophone","-11.38655462184874"
"7","l9fchrn4","convolution-std","3530.829990850854","emnist_vs_emnist_test_dermatophone","-11.176470588235293"
"7","l9fchrn4","convolution-std","3524.8667989889423","emnist_vs_emnist_test_dermatophone","-10.966386554621849"
"7","l9fchrn4","convolution-std","3518.8553648298016","emnist_vs_emnist_test_dermatophone","-10.756302521008402"
"7","l9fchrn4","convolution-std","3512.801092839325","emnist_vs_emnist_test_dermatophone","-10.546218487394958"
"7","l9fchrn4","convolution-std","3506.7104871735814","emnist_vs_emnist_test_dermatophone","-10.336134453781513"
"7","l9fchrn4","convolution-std","3500.5900031570955","emnist_vs_emnist_test_dermatophone","-10.126050420168067"
"7","l9fchrn4","convolution-std","3494.4446516354237","emnist_vs_emnist_test_dermatophone","-9.915966386554622"
"7","l9fchrn4","convolution-std","3488.2750378753576","emnist_vs_emnist_test_dermatophone","-9.705882352941176"
"7","l9fchrn4","convolution-std","3482.0729280378923","emnist_vs_emnist_test_dermatophone","-9.495798319327731"
"7","l9fchrn4","convolution-std","3475.8139462285644","emnist_vs_emnist_test_dermatophone","-9.285714285714285"
"7","l9fchrn4","convolution-std","3469.4465877880994","emnist_vs_emnist_test_dermatophone","-9.07563025210084"
"7","l9fchrn4","convolution-std","3462.8771025948095","emnist_vs_emnist_test_dermatophone","-8.865546218487395"
"7","l9fchrn4","convolution-std","3455.948073294896","emnist_vs_emnist_test_dermatophone","-8.655462184873949"
"7","l9fchrn4","convolution-std","3448.4110354850327","emnist_vs_emnist_test_dermatophone","-8.445378151260504"
"7","l9fchrn4","convolution-std","3439.892244612168","emnist_vs_emnist_test_dermatophone","-8.235294117647058"
"7","l9fchrn4","convolution-std","3429.8544384410225","emnist_vs_emnist_test_dermatophone","-8.025210084033613"
"7","l9fchrn4","convolution-std","3417.564249806338","emnist_vs_emnist_test_dermatophone","-7.815126050420169"
"7","l9fchrn4","convolution-std","3402.077961051394","emnist_vs_emnist_test_dermatophone","-7.605042016806722"
"7","l9fchrn4","convolution-std","3382.256091045709","emnist_vs_emnist_test_dermatophone","-7.394957983193278"
"7","l9fchrn4","convolution-std","3356.814656262257","emnist_vs_emnist_test_dermatophone","-7.184873949579831"
"7","l9fchrn4","convolution-std","3324.42234190525","emnist_vs_emnist_test_dermatophone","-6.974789915966387"
"7","l9fchrn4","convolution-std","3283.8515270497924","emnist_vs_emnist_test_dermatophone","-6.76470588235294"
"7","l9fchrn4","convolution-std","3234.163294274695","emnist_vs_emnist_test_dermatophone","-6.554621848739496"
"7","l9fchrn4","convolution-std","3174.8683179195464","emnist_vs_emnist_test_dermatophone","-6.344537815126051"
"7","l9fchrn4","convolution-std","3105.9964849594858","emnist_vs_emnist_test_dermatophone","-6.134453781512605"
"7","l9fchrn4","convolution-std","3028.0453375117427","emnist_vs_emnist_test_dermatophone","-5.92436974789916"
